Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0mUJsaYBZF4xtRnmB1RoM7,"Joint de culotte","Y&W","Nekfeu",2017-08-11,216200,0,true,osorys,2018-08-08T06:54:58Z,"rap français","Y&W",0.487,0.294,1,-11.016,1,0.199,0.424,0,0.106,0.192,82.437,4
spotify:track:4HiqVUuoviBjxLTnFkbFG3,"Egérie","Feu","Nekfeu",2015-06-08,210452,0,false,osorys,2018-08-08T06:55:27Z,"rap français","Universal Music Group",0.863,0.565,11,-8.61,0,0.109,0.433,0,0.109,0.381,116.954,4
spotify:track:6Jws2Kdwkgaxc1IdzO5Ebk,"Prisonniers du globe","Trap'N'Roll","Kpoint",2017-11-24,259848,27,true,osorys,2018-08-08T06:55:39Z,"rap français,pop urbaine","Rec. 118 / 432 Inc",0.859,0.377,4,-11.614,0,0.118,0.761,0.00103,0.0821,0.131,119.941,4
spotify:track:6lNAVkEoBqqxQbaeqUoIKE,"Fumée verte","Bende Mafia","Panama Bende",2016-06-19,366896,31,true,osorys,2018-08-08T06:55:51Z,"rap français","Panama Bende",0.592,0.537,11,-6.913,0,0.435,0.221,0.0000714,0.174,0.544,174.556,4
spotify:track:6WQoyaYFbuIxaNVrN3IECL,"Épilogue","Épilogue","Luidji",2017-07-26,192549,0,false,osorys,2018-08-08T06:56:06Z,"rap français,r&b français","Independent",0.521,0.536,6,-6.915,1,0.0949,0.432,0,0.117,0.538,136.166,3
spotify:track:7boPPE857KEqCIHNwFkDop,"Audio","Audio","Sia;Diplo;Labrinth;LSD",2018-05-10,203400,1,false,osorys,2018-08-08T06:56:10Z,"moombahton,dance-pop","Records/Columbia",0.365,0.692,3,-4.586,0,0.0671,0.192,0.00000151,0.0862,0.372,89.998,4
spotify:track:1TFsOckh4vFv092jOS0SHj,"Bootsy Bellows","Rolling Papers 2","Wiz Khalifa",2018-07-13,204591,44,true,osorys,2018-08-08T07:00:26Z,"","Taylor Gang/Atlantic",0.795,0.485,11,-7.365,0,0.293,0.443,0.00000147,0.349,0.6,77.572,4
spotify:track:7IBSffWIu7P2MC7kMwy2FM,"Hopeless Romantic (feat. Swae Lee)","Rolling Papers 2","Wiz Khalifa;Swae Lee",2018-07-13,226742,66,true,osorys,2018-08-08T07:00:35Z,"","Taylor Gang/Atlantic",0.877,0.477,9,-7.379,0,0.0587,0.307,0,0.0929,0.552,127.023,4
spotify:track:5gJTFGsEWpjma28XdJbkWP,"Motel","CRUISE","Ashh",2015-12-24,241352,65,true,osorys,2018-08-08T07:02:54Z,"rap français","Universal Music Division Virgin Records Distribution Deal",0.393,0.627,9,-10.743,0,0.0537,0.217,0.0102,0.103,0.0966,92.937,4
spotify:track:27Veu25XMmS28IkjhfMMVP,"Marie-Jeanne","Marie-Jeanne","Luidji",2017-04-16,213368,0,true,osorys,2018-08-08T07:03:04Z,"rap français,r&b français","Foufoune Palace Records",0.821,0.284,1,-13.12,1,0.0719,0.525,0.000784,0.104,0.264,125.972,4
spotify:track:51dhI8bDAYcBIdmURKARyQ,"Au Bout","000$","Josman",2017-06-09,241466,0,false,osorys,2018-08-08T07:37:11Z,"rap français","Choke Industry",0.539,0.419,0,-9.908,0,0.124,0.372,0.0009,0.124,0.413,118.709,4
spotify:track:6y1zZrYtg9HJaUqnHZbBAQ,"Dans le vide","Matrix","Josman",2016-06-13,243625,0,true,osorys,2018-08-08T07:46:19Z,"rap français","Choke Industry",0.834,0.523,2,-7.175,1,0.147,0.235,0.00000263,0.105,0.243,119.963,4
spotify:track:4DlVjr2Uvgz2ELRYB90tnT,"Un endroit sûr","Double Hélice 2","Caballero & JeanJass",2017-05-12,205740,37,true,osorys,2018-08-08T07:48:00Z,"rap français","Universal Music Distributed Labels (DDO)",0.503,0.626,6,-6.231,1,0.444,0.38,0,0.14,0.483,74.035,4
spotify:track:1c504qHr8DCi02YJW50gkh,"Drapeau Noir","Drapeau Noir","Lord Esperanza;Majeur Mineur",2017-03-03,196000,0,false,osorys,2018-08-08T08:04:27Z,"rap français","Modulor",0.738,0.231,9,-14.742,0,0.235,0.597,0.0000633,0.0664,0.362,60.016,4
spotify:track:1RKQRHpi4K5mmqqqWNOgTt,"KiwiBunnyLove","KiwiBunnyTape","nelick",2018-01-19,160000,25,false,osorys,2018-08-08T08:08:11Z,"rap français","Universal Music Distribution Deal",0.58,0.446,3,-12.314,0,0.148,0.704,0.00000105,0.0937,0.363,107.998,4
spotify:track:4usyzWaNM0Ez35pHiDQJ8h,"Excellent","Libre","A2h",2016-04-15,230878,10,true,osorys,2018-08-08T08:19:13Z,"rap français","Palace Prod",0.578,0.474,6,-7.391,1,0.271,0.0757,0,0.11,0.142,83.68,4
spotify:track:10CwERnKU1l12qzkLhLo09,"Branché","Libre","A2h",2016-04-15,207307,10,true,osorys,2018-08-08T08:19:20Z,"rap français","Palace Prod",0.789,0.376,0,-10.788,1,0.177,0.459,0.00000145,0.0649,0.637,129.99,4
spotify:track:2ncqjxjCDmJknsKcPfhhEe,"Les yeux dans les yeux","Libre","A2h",2016-04-15,264004,37,true,osorys,2018-08-08T08:19:25Z,"rap français","Palace Prod",0.788,0.446,5,-5.011,0,0.0517,0.264,0.0000788,0.0864,0.342,119.925,4
spotify:track:0eGNjYkL1ZYDwjrYU4izuX,"Grenadine","Summer Stories Kushtape, Vol. 2","A2h",2016-09-02,199699,30,false,osorys,2018-08-08T09:44:20Z,"rap français","Palace Prod",0.761,0.552,3,-9.714,1,0.0747,0.202,0,0.125,0.593,128.987,4
spotify:track:2bYI7pBxK76J4uuJjJaW25,"Drôle de question","Morale 2","Roméo Elvis;Le Motel",2017-03-17,181702,0,true,osorys,2018-08-08T09:45:05Z,"rap français,pop française","Universal Music Division Island Def Jam",0.676,0.436,9,-13.41,1,0.393,0.549,0,0.079,0.321,127.223,3
spotify:track:476Nn5jU0ua9JnrAZcn6Fl,"Galatée","Cyborg","Nekfeu",2016-12-02,234200,64,true,osorys,2018-08-08T09:45:15Z,"rap français","Universal Music Division Barclay",0.727,0.758,5,-6.997,0,0.411,0.381,0,0.14,0.704,93.565,4
spotify:track:3ek4k5YLaQNVrYFOc9TckL,"Toi sur moi","La dictature","MZ",2016-04-22,235546,59,false,osorys,2018-08-08T09:46:06Z,"rap français,pop urbaine","Arista France",0.568,0.62,3,-6.847,0,0.313,0.23,0,0.096,0.439,124.098,4
spotify:track:4EB3DtSmHxXFSulraR9kGG,"Foufoune Palace","Foufoune Palace","Luidji",2017-04-15,273768,0,false,osorys,2018-08-08T09:58:08Z,"rap français,r&b français","Foufoune Palace Records",0.795,0.605,1,-5.735,0,0.175,0.52,0,0.123,0.801,121.388,4
spotify:track:4NK6D8GiarjU5inTO8FCsJ,"Cache-Cache","Cache-Cache","Columbine",2018-07-05,205520,29,true,osorys,2018-08-08T10:15:05Z,"rap français","Universal Music Distribution Deal",0.738,0.51,0,-6.673,1,0.0355,0.407,0,0.107,0.39,125.973,4
spotify:track:4hdSCJdJenlbhwm2USObqE,"93","CRUISE","Ashh",2015-12-24,174075,19,true,osorys,2018-08-08T10:20:27Z,"rap français","Universal Music Division Virgin Records Distribution Deal",0.519,0.457,7,-11.604,1,0.314,0.0917,0.00000348,0.139,0.23,77.158,4
spotify:track:73tq3Ra9mET8HNR3w1rpLk,"Petit cœur","Petit cœur","Haristone",2017-11-10,223403,23,false,osorys,2018-08-08T10:26:52Z,"rap français","6AM Publishing Ltd",0.793,0.507,1,-9.12,1,0.121,0.349,0.0000357,0.079,0.18,130.063,4
spotify:track:66UxmwkDm51OhyFMiPaC6w,"Roses noires","Polaroïd","Lord Esperanza",2017-10-27,217338,0,false,osorys,2018-08-09T15:47:19Z,"rap français","Modulor",0.637,0.489,0,-10.283,1,0.081,0.772,0,0.113,0.0652,119.927,4
spotify:track:0CNKS52qyUU9124pyENtbl,"in your arms","in your arms","Saib",2018-03-08,277839,0,false,osorys,2018-08-10T13:32:01Z,"lo-fi,lo-fi beats,jazz house,lo-fi hip-hop,beats jazz","Repost Network",0.739,0.28,0,-17.212,1,0.0929,0.697,0.0133,0.362,0.755,142.912,4
spotify:track:6x15SG4jM5YLxUVCbdZaHU,"Anna","Polaroïd","Lord Esperanza",2017-10-27,234293,0,false,osorys,2018-08-12T23:16:57Z,"rap français","Modulor",0.829,0.425,2,-11.28,1,0.119,0.284,0,0.099,0.418,120.553,4
spotify:track:6aNQfIf6yAaNjdR3ASPzob,"Meet Me By the Water","Happenstance","Rachael Yamagata",2004-06-08,240386,30,false,osorys,2018-08-17T11:26:06Z,"","Private Music",0.565,0.333,0,-9.788,1,0.0293,0.542,0.0111,0.142,0.417,107.961,4
spotify:track:1k9B8MqhGKbVV3dTpwUxn5,"Maintain","Maintain","Belly;NAV",2018-04-06,216240,40,true,osorys,2018-08-19T08:52:20Z,"rap mélodique","Belly/Roc Nation",0.878,0.62,2,-5.485,1,0.112,0.333,0,0.391,0.218,133.027,4
spotify:track:6ldudCOAsHr4448X7QyRgj,"Maintenant","Il suffit de le faire","Ichon",2017-11-24,188000,0,true,osorys,2018-08-19T08:52:27Z,"rap français,r&b français","Bon Gamin Entreprise",0.726,0.527,7,-9.477,1,0.0624,0.0578,0.0055,0.107,0.183,90.023,4
spotify:track:66cqrsiME7kHH76wf3l2i2,"GPG 2","#GPG","Guizmo",2016-06-03,164560,0,true,osorys,2018-08-19T08:52:40Z,"rap français","Because Music/WMI",0.601,0.579,1,-7.418,0,0.176,0.357,0,0.109,0.147,99.425,4
spotify:track:3WS6BWELlJdI2RATMaijmu,"Maintenant","Jok'Rambo","Jok'air",2018-05-25,224853,0,true,osorys,2018-08-19T08:52:47Z,"rap français,r&b français","WM FR Affiliated/Play Two",0.687,0.531,2,-9.855,1,0.0558,0.415,0.00424,0.097,0.145,111.924,4
spotify:track:5h08lYU7os8PxkCP73bjDX,"Incroyaux","Double hélice 3","Caballero & JeanJass;Roméo Elvis",2018-06-01,260423,0,true,osorys,2018-08-19T09:09:07Z,"rap français,pop française","Universal Music Division Polydor",0.859,0.491,8,-8.942,1,0.443,0.682,0,0.101,0.376,112.026,4
spotify:track:0ytvsZOerGzUWfHXVT2Sgy,"Eternal Youth","Eternal Youth","RŮDE",2017-08-07,205766,64,false,osorys,2018-08-20T11:09:27Z,"lo-fi","Chill Squad",0.655,0.487,6,-7.988,1,0.033,0.0347,0.897,0.271,0.0454,139.914,4
spotify:track:4ilV3NmtPlRNjfs1thwfIU,"Inochi no Namae / The Name of Life (From ""Spirited Away"") [Arranged by Hirohashi Makiko]","Anime Piano: Shining in the Sky","Jeremy Ng",2017-12-02,343388,0,false,osorys,2018-08-21T17:24:04Z,"","Jeremy Ng",0.447,0.164,1,-21.841,1,0.051,0.983,0.925,0.159,0.0495,93.968,4
spotify:track:48FQEQJkLlq4tQatBN1cdz,"Howl's Moving Castle","우리아이에게 전해주는 음악선물 어린이 태교음악 모음 A Music Collection of Baby's Prenatal Education, Lullaby","Kingdom Kids",2018-02-14,194318,0,false,osorys,2018-08-22T20:07:46Z,"","Kingdom Entertainment",0.38,0.396,7,-11.736,0,0.0347,0.555,0.121,0.0456,0.134,175.964,3
spotify:track:3TxR2kZ4AogIvzsp2gHNB1,"Aquarium","Jok'Rambo","Jok'air",2018-05-25,173693,0,true,osorys,2018-08-22T21:35:49Z,"rap français,r&b français","WM FR Affiliated/Play Two",0.446,0.49,8,-9.384,1,0.344,0.197,0.00000793,0.0724,0.197,130.051,4
spotify:track:7bzks4LGpQUuPKBzJ6iQ7y,"Playground","Panorama","Møme",2016-11-25,274386,44,false,osorys,2018-08-23T13:52:52Z,"","Universal Music Division Virgin Records",0.612,0.7,3,-6.72,0,0.0375,0.525,0.961,0.296,0.119,119.989,4
spotify:track:4lyxEX8pYwWsjxYO1f1Pt2,"relax","always temporary","Smeyeul.",2018-08-16,92903,21,false,osorys,2018-08-23T21:45:49Z,"lo-fi beats,lo-fi,lo-fi hip-hop","smile more",0.785,0.106,1,-21.681,1,0.392,0.981,0.699,0.125,0.222,124.038,4
spotify:track:5Bjjf2Vj3dCaGetKlXS4be,"J'ai vu","Morale 2","Roméo Elvis;Le Motel;Angèle",2017-03-17,270102,0,true,osorys,2018-08-24T21:35:03Z,"rap français,pop française,variété française,pop française indie,chanson","Universal Music Division Island Def Jam",0.506,0.358,5,-14.066,0,0.0865,0.786,0.00000395,0.0966,0.176,120.07,5
spotify:track:2ZQIy0tVvoK8hq5Jhebr0M,"Apollo","Zeppelin","L'Or du Commun;Roméo Elvis",2017-05-03,321904,0,false,osorys,2018-08-25T00:35:03Z,"rap français,pop française","La Brique",0.893,0.611,4,-8.061,0,0.383,0.615,0,0.173,0.428,125.966,4
spotify:track:4r3o96B3pGDf5LiMWcGCaL,"Enfants terribles","Enfants terribles","Columbine;Lujipeka;Foda C",2017-04-21,248373,43,true,osorys,2018-08-25T00:35:12Z,"rap français","Universal Music Distribution Deal",0.671,0.452,1,-10.147,1,0.104,0.167,0,0.135,0.214,120.078,4
spotify:track:5UhGxDWZRSb2ZQNyiOWWTD,"Bébé aime la drogue","Morale 2","Roméo Elvis;Le Motel",2017-03-17,226148,0,true,osorys,2018-08-25T00:35:15Z,"rap français,pop française","Universal Music Division Island Def Jam",0.905,0.316,7,-10.999,1,0.358,0.66,0.0000192,0.102,0.265,119.967,4
spotify:track:0JOJx8jx0dWZk33MsvRZrB,"Juste pour voir","Masque blanc","S.Pri Noir;Nekfeu",2018-05-11,226413,54,true,osorys,2018-08-25T00:35:37Z,"rap français,pop urbaine,r&b français","AllPoints",0.712,0.617,3,-7.144,0,0.374,0.393,0,0.126,0.477,147.891,4
spotify:track:4TCOn6tsGpj98Z84KtQ5ey,"Bécane","FLIP (Deluxe)","Lomepal;Superpoze",2017-12-01,286906,41,true,osorys,2018-08-25T00:35:53Z,"rap français,pop française indie","Pineale Prod - Grand Musique Management",0.574,0.644,9,-7.825,0,0.161,0.582,0.0000174,0.0915,0.377,130.524,4
spotify:track:1bWACDppxjESmjkXMl6cnI,"Ipséité - Bonus Track","Lithopédion","Damso",2018-06-15,208357,56,true,osorys,2018-08-25T00:36:15Z,"rap français,pop urbaine,r&b français","Universal Music Division Capitol Music France",0.775,0.659,1,-5.341,0,0.121,0.0893,0,0.0918,0.135,139.983,4
spotify:track:1MSdfWDPxvc9yV40jCAV3R,"Valey","Mila 809","Ashh",2017-07-07,243272,26,true,osorys,2018-08-25T00:36:34Z,"rap français","Universal Music Division Virgin Records Distribution Deal",0.687,0.492,2,-7.901,0,0.0441,0.116,0.00000777,0.111,0.252,120.023,4
spotify:track:7m9OqQk4RVRkw9JJdeAw96,"Jocelyn Flores","17","XXXTENTACION",2017-08-25,119133,79,true,osorys,2018-08-25T00:38:32Z,"rap emo","Bad Vibes Forever / EMPIRE",0.872,0.391,0,-9.144,0,0.242,0.469,0.00000413,0.297,0.437,134.021,4
spotify:track:6cgKdzZlDDhubAg3ZY9GTA,"Rouler La Nuit","Rouler La Nuit","Jazzy Bazz",2016-10-27,232500,0,false,osorys,2018-08-25T00:39:11Z,"rap français","Grande Ville Records",0.756,0.553,6,-9.491,1,0.325,0.644,0.00000104,0.109,0.704,82.745,4
spotify:track:2aBWustsPvMSDw5eVeieco,"Vous m'aurez pas","Vous m'aurez pas","Caballero & JeanJass",2017-11-26,213646,16,true,osorys,2018-08-25T00:39:14Z,"rap français","Universal Music S.A.",0.516,0.478,5,-9.383,1,0.15,0.434,0.0000165,0.0984,0.14,80.223,4
spotify:track:6uN4qvaFynP5J0LIWuyzcw,"Chef","Chef","Caballero & JeanJass",2018-01-02,214054,27,true,osorys,2018-08-25T00:39:29Z,"rap français","Caballero & JeanJass",0.846,0.418,11,-8.848,1,0.403,0.207,0,0.112,0.527,74.095,4
spotify:track:1vv4jkgnIfDrMfjFs6f9kb,"Brûle","Héra","Georgio",2016-11-04,214773,46,false,osorys,2018-08-25T00:40:27Z,"rap français","Panenka Music",0.76,0.745,10,-5.943,0,0.23,0.233,0,0.0989,0.542,92.04,4
spotify:track:5XfSZSiHb3NzgawUXZGA40,"Mes jambes","Goldman","JeanJass",2014-01-01,117555,13,false,osorys,2018-08-25T00:41:22Z,"rap français","Pur Jus",0.541,0.51,9,-10.061,0,0.451,0.342,0,0.125,0.384,83.936,4
spotify:track:3tvvJEKlUK4gy3GgAjoopf,"Aucune émotion","Aucune émotion","Krisy",2017-05-20,207342,0,false,osorys,2018-08-25T09:59:20Z,"rap français,r&b français","Spinnup",0.843,0.482,1,-6.73,0,0.207,0.679,0,0.106,0.49,134.974,4
spotify:track:6bkQft5oRzgU5lghbLlJbc,"Ciel bleu","Mojo","Sopico",2016-06-27,184000,0,false,osorys,2018-08-25T09:59:26Z,"rap français","75e Session Records",0.818,0.413,5,-12.443,1,0.438,0.343,0.00000506,0.111,0.362,120.113,4
spotify:track:2gnXCB4g1NZVjj0Tv6Bma7,"Ma substance (feat. Chich)","Affaire de famille","MZ;Chich",2015-05-04,250466,49,false,osorys,2018-08-25T09:59:29Z,"rap français,pop urbaine","Arista France",0.696,0.606,3,-9.207,0,0.185,0.195,0.0000789,0.212,0.551,128.938,4
spotify:track:7bsuDXP8mzVLmgQPqZTW1A,"Achille","ODSL","Lomepal",2016-05-27,269945,36,true,osorys,2018-08-26T19:15:33Z,"rap français","Pineale Prod - Grand Musique Management",0.691,0.449,8,-8.423,1,0.453,0.251,0,0.0723,0.264,82.399,4
spotify:track:08YcTZOCrBqkEcY8klCZSh,"Oyasumi","ODSL","Lomepal",2016-05-27,289640,38,true,osorys,2018-08-26T20:51:05Z,"rap français","Pineale Prod - Grand Musique Management",0.545,0.304,0,-11.164,0,0.583,0.722,0.00000227,0.327,0.0847,80.095,4
spotify:track:6xcUgVvi7UKcxM2Zt48HIF,"Avion malaisien","Majesté","Lomepal",2015-05-18,235226,35,false,osorys,2018-08-26T20:51:16Z,"rap français","Pineale Prod - Grand Musique Management",0.545,0.411,1,-10.445,1,0.431,0.698,0.0000798,0.104,0.312,99.241,4
spotify:track:2OkgtrOlxTFeGLRWU80yrP,"Pire espèce","Pire espèce","Kpoint",2016-12-16,268500,10,true,osorys,2018-08-30T21:15:55Z,"rap français,pop urbaine","Rec. 118 / 432 Inc",0.704,0.714,1,-5.85,0,0.0416,0.585,0,0.261,0.209,102.064,4
spotify:track:2niIfcpJ797rk53yupLerb,"300 (Henri) - Colors Session - Roméo Elvis x Le Motel","300 (Henri) - Colors Session [Roméo Elvis x Le Motel]","Roméo Elvis;Le Motel",2018-08-30,248000,32,true,osorys,2018-08-31T10:01:21Z,"rap français,pop française","Universal Music Division Island Def Jam",0.885,0.692,7,-9.142,1,0.266,0.23,0,0.101,0.456,120.007,4
spotify:track:47wtYsDcpmYTd4wuvJkfnU,"Californie","Double hélice 3","Caballero & JeanJass",2018-06-01,258890,0,true,osorys,2018-08-31T10:19:49Z,"rap français","Universal Music Division Polydor",0.92,0.516,11,-8.257,0,0.119,0.38,0,0.0698,0.534,112.013,4
spotify:track:3R8yWUufDclG1sVQgUpwzQ,"The Windmills Of Your Mind","Dusty In Memphis","Dusty Springfield",1969-03-31,227840,48,false,osorys,2018-09-02T00:23:09Z,"","UMC (Universal Music Catalogue)",0.306,0.198,0,-14.368,0,0.0331,0.733,0,0.112,0.218,76.291,4
spotify:track:4AvwzG1mLghvOut9qd9mKf,"Super-héros","Super-héros","Nusky",2018-04-06,246028,19,false,osorys,2018-09-02T16:12:40Z,"rap français","Universal Music Division Mercury Records",0.829,0.601,4,-4.579,0,0.0586,0.367,0,0.21,0.176,117.968,4
spotify:track:1r1zLELlgsA47CBQMG1cdn,"Gymnopaedia","I Can't Tell You How Much It Hurts","moow",2017-01-27,154761,0,false,osorys,2018-09-02T22:34:28Z,"lo-fi,lo-fi hip-hop,lo-fi beats","VinDig",0.678,0.29,3,-12.177,1,0.0551,0.927,0.906,0.101,0.315,75.991,4
spotify:track:5NGtFXVpXSvwunEIGeviY3,"Gymnopédie No. 1","Erik Satie & Friends","Erik Satie;Philippe Entremont",2016-04-01,205866,71,false,osorys,2018-09-02T22:34:34Z,"impressionnisme,piano classique,classique","Sony Classical",0.468,0.0127,7,-36.856,1,0.123,0.994,0.937,0.094,0.356,72.776,3
spotify:track:45IIwEHTOYxfHoP7uVvwmL,"Nuit","Southside","OBOY",2018-03-16,223502,59,true,osorys,2018-09-04T20:02:33Z,"rap français,pop urbaine","Syndicate Records",0.633,0.483,10,-9.968,1,0.0663,0.486,0,0.116,0.313,119.971,4
spotify:track:5Jd3YBbR05NsSKVUIDQG3o,"Boulevard","Internet","Lord Esperanza",2018-06-22,230333,27,false,osorys,2018-09-05T22:46:55Z,"rap français","Paramour",0.628,0.357,9,-7.45,0,0.178,0.775,0,0.0939,0.192,139.819,4
spotify:track:4Ln4KAwk37peyCh2QpqYnP,"Rose","Comme prévu","Ninho",2017-09-08,200346,0,true,osorys,2018-09-07T16:38:26Z,"rap français,pop urbaine","Rec. 118 / Mal Luné Music",0.876,0.443,6,-6.632,1,0.324,0.445,0,0.118,0.273,115.048,4
spotify:track:79fzoZLfu1drrTyJwTWD6b,"Les princes (feat. Nekfeu)","La dictature","MZ;Mallaury;Nekfeu",2016-04-22,287906,61,false,osorys,2018-09-08T15:05:45Z,"rap français,pop urbaine","Arista France",0.734,0.694,4,-7.36,0,0.238,0.322,0,0.463,0.353,118.007,4
spotify:track:3L7HAJzsF6GJNIS0nCniJo,"Tropicana","Colour Flow","Vanilla Gorilla",2016-11-07,190538,0,false,osorys,2018-09-09T14:29:26Z,"surf rock","Independent",0.687,0.726,8,-6.963,0,0.0382,0.257,0.000305,0.442,0.518,123.375,4
spotify:track:1A9C19C4wtjBwd7BsTggb5,"Tu vas glisser","Tu vas glisser","Roméo Elvis",2016-12-03,224101,18,true,osorys,2018-09-10T15:38:21Z,"rap français,pop française","Strauss",0.573,0.811,2,-8.085,1,0.413,0.532,0,0.146,0.452,113.05,4
spotify:track:4PP89m834Hq5ktDiC5Op6y,"Inexprimable","Les premiers sons du reste de ma vie","Lonepsi",2017-05-03,204000,23,true,osorys,2018-09-11T20:23:53Z,"rap français","Lonepsi",0.729,0.329,1,-12.222,0,0.191,0.858,0,0.222,0.333,114.831,4
spotify:track:3R5atTEAiKBu5t3tZ3D0Uz,"Éternité","Nuit","Jazzy Bazz;Nekfeu",2018-09-07,206920,55,true,osorys,2018-09-13T15:04:37Z,"rap français","3.14 Production",0.815,0.462,10,-7.772,0,0.0505,0.579,0,0.11,0.529,133.005,4
spotify:track:3ZpXUv86LoKY6YfvrLAnQO,"Minuit","Nuit","Jazzy Bazz;Sabrina Bellaouel",2018-09-07,81426,23,true,osorys,2018-09-13T15:06:18Z,"rap français,r&b français","3.14 Production",0.328,0.236,1,-16.189,1,0.0392,0.803,0.233,0.252,0.189,84.495,4
spotify:track:52i0lsxQ1Y0ERo1avJLaL9,"Leticia","Nuit","Jazzy Bazz",2018-09-07,242493,47,true,osorys,2018-09-14T10:46:23Z,"rap français","3.14 Production",0.533,0.455,2,-11.25,1,0.124,0.019,0.0365,0.119,0.139,122.758,4
spotify:track:4CwBH4TNRZC3oqrfM9X5rh,"Fusée Ariane","Masque blanc","S.Pri Noir",2018-05-11,214640,38,true,osorys,2018-09-15T17:00:52Z,"rap français,pop urbaine,r&b français","AllPoints",0.719,0.687,0,-6.897,0,0.0829,0.333,0.000208,0.106,0.429,96.039,4
spotify:track:1EbEGzbMeEAo3RDFWKhasW,"Best Me","Best Me","Sylvan LaCue",2016-10-10,251076,0,true,osorys,2018-09-15T18:47:06Z,"","WiseUp & Co.",0.751,0.463,1,-9.308,1,0.177,0.59,0.00000338,0.108,0.12,130.158,4
spotify:track:3NuzLWsRZXO1QsBUEWseGd,"Dancin (feat. Luvli) - Krono Remix","Moody Ibiza 2017","Aaron Smith;Krono;Luvli",2017-08-09,256000,0,false,osorys,2018-09-16T06:59:40Z,"","Moody Recordings",0.751,0.727,10,-9.789,0,0.0304,0.0442,0.0333,0.1,0.28,119.983,4
spotify:track:2FVuwCqLXugxdfrWaczZRl,"La mélodie des quartiers pauvres","Big Daddy Jok","Jok'air",2017-02-24,300173,34,true,osorys,2018-09-18T19:55:10Z,"rap français,r&b français","Arista France",0.674,0.476,2,-8.953,1,0.0471,0.533,0,0.108,0.638,122.009,4
spotify:track:3Jc1raA9dl3ECuUoYycj1E,"Mutate","Mutate","Jeanne Added",2018-05-04,285440,0,false,osorys,2018-09-20T10:37:12Z,"pop française indie","Naive",0.654,0.594,9,-7.656,0,0.0303,0.41,0.00469,0.108,0.278,126.98,4
spotify:track:7uOU98FaO6vzbdVlGUOlH8,"Rivage","Marabout","Swing;Le Motel",2018-01-19,228391,0,false,osorys,2018-09-20T20:05:03Z,"rap français,r&b français","Urban",0.533,0.439,4,-16.428,0,0.202,0.746,0.0183,0.0633,0.454,83.828,4
spotify:track:7AKsNY8zMMTtOZtK3v3UZ7,"Risibles amours","Feu (Ré-édition)","Nekfeu",2015-11-27,526018,38,false,osorys,2018-09-21T06:41:05Z,"rap français","Universal Music Division Barclay",0.516,0.843,5,-7.326,0,0.0924,0.11,0,0.469,0.135,125.057,4
spotify:track:7BtAkqRFQjvOYOq5k5mlCb,"Fendi","M.I.L.S 2.0","Ninho",2018-03-30,210253,65,true,osorys,2018-09-25T19:04:09Z,"rap français,pop urbaine","Rec. 118 / Mal Luné Music",0.456,0.697,6,-7.132,0,0.49,0.149,0,0.164,0.344,70.09,4
spotify:track:518fFmXDkVgs3SxRo5eIUL,"Bonne étoile","YË","Sopico",2018-01-26,206250,32,false,osorys,2018-09-26T21:08:57Z,"rap français","75e Session Records",0.584,0.191,9,-17,1,0.108,0.936,0.0000102,0.111,0.149,111.779,4
spotify:track:4imuPh0LoTibw02S1vXNWx,"Poudre dodo","KiwiBunnyTape","nelick",2018-01-19,184453,23,false,osorys,2018-09-27T19:11:47Z,"rap français","Universal Music Distribution Deal",0.636,0.432,9,-10.185,0,0.045,0.79,0,0.126,0.423,120.054,4
spotify:track:3bHkfGtKQDlsVjO5NTgSwg,"Flashé","Imany","Dinos",2018-04-27,265258,0,true,osorys,2018-09-27T19:25:07Z,"rap français","Because Music",0.832,0.528,5,-7.972,0,0.0372,0.85,0.00295,0.101,0.437,124.4,4
spotify:track:5sjIe9lmoNQ6BCCPTsBth1,"3WW (feat. Lomepal) - Lomepal Version","REDUXER","alt-J;Lomepal",2018-09-28,195685,0,true,osorys,2018-09-28T15:41:30Z,"indie,indie rock,rap français","Infectious",0.476,0.512,2,-10.259,1,0.109,0.621,0,0.218,0.239,143.463,3
spotify:track:0nlZOebhoPbC6collvr5uG,"Recul","VII","Koba LaD",2018-09-28,174986,38,true,osorys,2018-09-28T16:04:15Z,"rap français","Universal Music Division Capitol Music France",0.783,0.597,7,-5.188,0,0.279,0.215,0,0.121,0.459,144.909,4
spotify:track:3aTRuUPjXJKpoE1TMIwlir,"Focus","Focus, vol. 1","Di-Meh",2017-05-10,199750,0,false,osorys,2018-09-30T14:51:48Z,"rap français","Colors records",0.801,0.538,0,-6.132,1,0.23,0.354,0,0.0515,0.361,119.924,4
spotify:track:56FON2bxGyLB4d7xhd5aKp,"Yu-Gi-Oh","Je suis Big Daddy","Jok'air",2017-06-16,182773,27,true,osorys,2018-09-30T17:12:55Z,"rap français,r&b français","Arista France",0.69,0.638,10,-5.797,0,0.0781,0.147,0.0000814,0.151,0.427,105.024,4
